"Date","Industry","Value"
2012-07-01,"Electronics and appliance",0.5068
2012-08-01,"Electronics and appliance",0.5013
2012-09-01,"Electronics and appliance",0.4969
2012-10-01,"Electronics and appliance",0.4955
2012-11-01,"Electronics and appliance",0.4984
2012-12-01,"Electronics and appliance",0.4981
2013-01-01,"Electronics and appliance",0.5082
2013-02-01,"Electronics and appliance",0.4961
2013-03-01,"Electronics and appliance",0.4915
2013-04-01,"Electronics and appliance",0.4909
2013-05-01,"Electronics and appliance",0.4917
2013-06-01,"Electronics and appliance",0.4902
2013-07-01,"Electronics and appliance",0.4895
2013-08-01,"Electronics and appliance",0.492
2013-09-01,"Electronics and appliance",0.4935
2013-10-01,"Electronics and appliance",0.5069
2013-11-01,"Electronics and appliance",0.4978
2013-12-01,"Electronics and appliance",0.5037
2014-01-01,"Electronics and appliance",0.5003
2014-02-01,"Electronics and appliance",0.4914
2014-03-01,"Electronics and appliance",0.4896
2014-04-01,"Electronics and appliance",0.4848
2014-05-01,"Electronics and appliance",0.4845
2014-06-01,"Electronics and appliance",0.4919
2014-07-01,"Electronics and appliance",0.4947
2014-08-01,"Electronics and appliance",0.4981
2014-09-01,"Electronics and appliance",0.5016
2014-10-01,"Electronics and appliance",0.5042
2014-11-01,"Electronics and appliance",0.5056
2014-12-01,"Electronics and appliance",0.5073
2015-01-01,"Electronics and appliance",0.5104
2015-02-01,"Electronics and appliance",0.5132
2015-03-01,"Electronics and appliance",0.5174
2015-04-01,"Electronics and appliance",0.5196
2015-05-01,"Electronics and appliance",0.5222
2015-06-01,"Electronics and appliance",0.5249
2015-07-01,"Electronics and appliance",0.527
2015-08-01,"Electronics and appliance",0.5285
2015-09-01,"Electronics and appliance",0.5274
2015-10-01,"Electronics and appliance",0.5266
2015-11-01,"Electronics and appliance",0.5244
2015-12-01,"Electronics and appliance",0.5218
2016-01-01,"Electronics and appliance",0.5253
2016-02-01,"Electronics and appliance",0.528
2016-03-01,"Electronics and appliance",0.5275
2016-04-01,"Electronics and appliance",0.5285
2016-05-01,"Electronics and appliance",0.5283
2016-06-01,"Electronics and appliance",0.5274
2016-07-01,"Electronics and appliance",0.5275
2016-08-01,"Electronics and appliance",0.5273
2016-09-01,"Electronics and appliance",0.5302
2016-10-01,"Electronics and appliance",0.5105
2016-11-01,"Electronics and appliance",0.5111
2016-12-01,"Electronics and appliance",0.509
2017-01-01,"Electronics and appliance",0.518
2017-02-01,"Electronics and appliance",0.511
2017-03-01,"Electronics and appliance",0.5138
2017-04-01,"Electronics and appliance",0.5116
1990-01-01,"Building material and garden supply",0.9019
1990-02-01,"Building material and garden supply",0.9046
1990-03-01,"Building material and garden supply",0.9056
1990-04-01,"Building material and garden supply",0.8998
1990-05-01,"Building material and garden supply",0.892
1990-06-01,"Building material and garden supply",0.8919
1990-07-01,"Building material and garden supply",0.8894
1990-08-01,"Building material and garden supply",0.8876
1990-09-01,"Building material and garden supply",0.8827
1990-10-01,"Building material and garden supply",0.8805
1990-11-01,"Building material and garden supply",0.879
1990-12-01,"Building material and garden supply",0.877
1991-01-01,"Building material and garden supply",0.8766
1991-02-01,"Building material and garden supply",0.8678
1991-03-01,"Building material and garden supply",0.8648
1991-04-01,"Building material and garden supply",0.861
1991-05-01,"Building material and garden supply",0.855
1991-06-01,"Building material and garden supply",0.86
1991-07-01,"Building material and garden supply",0.8597
1991-08-01,"Building material and garden supply",0.8597
1991-09-01,"Building material and garden supply",0.8628
1991-10-01,"Building material and garden supply",0.8626
1991-11-01,"Building material and garden supply",0.8629
1991-12-01,"Building material and garden supply",0.8638
1992-01-01,"Building material and garden supply",0.8663
1992-02-01,"Building material and garden supply",0.8691
1992-03-01,"Building material and garden supply",0.8714
1992-04-01,"Building material and garden supply",0.8721
1992-05-01,"Building material and garden supply",0.8738
1992-06-01,"Building material and garden supply",0.8719
1992-07-01,"Building material and garden supply",0.8714
1992-08-01,"Building material and garden supply",0.8719
1992-09-01,"Building material and garden supply",0.8712
1992-10-01,"Building material and garden supply",0.876
1992-11-01,"Building material and garden supply",0.8743
1992-12-01,"Building material and garden supply",0.8751
1993-01-01,"Building material and garden supply",0.8773
1993-02-01,"Building material and garden supply",0.8814
1993-03-01,"Building material and garden supply",0.8793
1993-04-01,"Building material and garden supply",0.8814
1993-05-01,"Building material and garden supply",0.8847
1993-06-01,"Building material and garden supply",0.8891
1993-07-01,"Building material and garden supply",0.8931
1993-08-01,"Building material and garden supply",0.8968
1993-09-01,"Building material and garden supply",0.9001
1993-10-01,"Building material and garden supply",0.9044
1993-11-01,"Building material and garden supply",0.9069
1993-12-01,"Building material and garden supply",0.9115
1994-01-01,"Building material and garden supply",0.9146
1994-02-01,"Building material and garden supply",0.9205
1994-03-01,"Building material and garden supply",0.9268
1994-04-01,"Building material and garden supply",0.9344
1994-05-01,"Building material and garden supply",0.9391
1994-06-01,"Building material and garden supply",0.9447
1994-07-01,"Building material and garden supply",0.9512
1994-08-01,"Building material and garden supply",0.956
1994-09-01,"Building material and garden supply",0.9606
1994-10-01,"Building material and garden supply",0.9651
1994-11-01,"Building material and garden supply",0.9689
1994-12-01,"Building material and garden supply",0.9734
1995-01-01,"Building material and garden supply",0.9792
1995-02-01,"Building material and garden supply",0.986
1995-03-01,"Building material and garden supply",0.9821
1995-04-01,"Building material and garden supply",0.9805
1995-05-01,"Building material and garden supply",0.9803
1995-06-01,"Building material and garden supply",0.9798
1995-07-01,"Building material and garden supply",0.9792
1995-08-01,"Building material and garden supply",0.9802
1995-09-01,"Building material and garden supply",0.9819
1995-10-01,"Building material and garden supply",0.982
1995-11-01,"Building material and garden supply",0.985
1995-12-01,"Building material and garden supply",0.9874
1996-01-01,"Building material and garden supply",0.9885
1996-02-01,"Building material and garden supply",0.9876
1996-03-01,"Building material and garden supply",0.9906
1996-04-01,"Building material and garden supply",0.9895
1996-05-01,"Building material and garden supply",0.9962
1996-06-01,"Building material and garden supply",1.0038
1996-07-01,"Building material and garden supply",1.0086
1996-08-01,"Building material and garden supply",1.0136
1996-09-01,"Building material and garden supply",1.0196
1996-10-01,"Building material and garden supply",1.0256
1996-11-01,"Building material and garden supply",1.0292
1996-12-01,"Building material and garden supply",1.0337
1997-01-01,"Building material and garden supply",1.0308
1997-02-01,"Building material and garden supply",1.0373
1997-03-01,"Building material and garden supply",1.0381
1997-04-01,"Building material and garden supply",1.0444
1997-05-01,"Building material and garden supply",1.0466
1997-06-01,"Building material and garden supply",1.0463
1997-07-01,"Building material and garden supply",1.0471
1997-08-01,"Building material and garden supply",1.0461
1997-09-01,"Building material and garden supply",1.0437
1997-10-01,"Building material and garden supply",1.0435
1997-11-01,"Building material and garden supply",1.0455
1997-12-01,"Building material and garden supply",1.0454
1998-01-01,"Building material and garden supply",1.0477
1998-02-01,"Building material and garden supply",1.0493
1998-03-01,"Building material and garden supply",1.0508
1998-04-01,"Building material and garden supply",1.0553
1998-05-01,"Building material and garden supply",1.0587
1998-06-01,"Building material and garden supply",1.0614
1998-07-01,"Building material and garden supply",1.063
1998-08-01,"Building material and garden supply",1.0666
1998-09-01,"Building material and garden supply",1.0709
1998-10-01,"Building material and garden supply",1.0721
1998-11-01,"Building material and garden supply",1.0749
1998-12-01,"Building material and garden supply",1.0787
1999-01-01,"Building material and garden supply",1.0823
1999-02-01,"Building material and garden supply",1.0907
1999-03-01,"Building material and garden supply",1.0908
1999-04-01,"Building material and garden supply",1.0909
1999-05-01,"Building material and garden supply",1.0947
1999-06-01,"Building material and garden supply",1.0973
1999-07-01,"Building material and garden supply",1.1014
1999-08-01,"Building material and garden supply",1.1034
1999-09-01,"Building material and garden supply",1.1063
1999-10-01,"Building material and garden supply",1.1132
1999-11-01,"Building material and garden supply",1.1202
1999-12-01,"Building material and garden supply",1.1252
2000-01-01,"Building material and garden supply",1.1301
2000-02-01,"Building material and garden supply",1.1338
2000-03-01,"Building material and garden supply",1.1429
2000-04-01,"Building material and garden supply",1.1467
2000-05-01,"Building material and garden supply",1.1432
2000-06-01,"Building material and garden supply",1.1425
2000-07-01,"Building material and garden supply",1.1417
2000-08-01,"Building material and garden supply",1.144
2000-09-01,"Building material and garden supply",1.1445
2000-10-01,"Building material and garden supply",1.1453
2000-11-01,"Building material and garden supply",1.1468
2000-12-01,"Building material and garden supply",1.1468
2001-01-01,"Building material and garden supply",1.1497
2001-02-01,"Building material and garden supply",1.151
2001-03-01,"Building material and garden supply",1.1495
2001-04-01,"Building material and garden supply",1.1321
2001-05-01,"Building material and garden supply",1.1429
2001-06-01,"Building material and garden supply",1.1512
2001-07-01,"Building material and garden supply",1.1491
2001-08-01,"Building material and garden supply",1.1516
2001-09-01,"Building material and garden supply",1.1558
2001-10-01,"Building material and garden supply",1.1593
2001-11-01,"Building material and garden supply",1.1622
2001-12-01,"Building material and garden supply",1.1668
2002-01-01,"Building material and garden supply",1.1659
2002-02-01,"Building material and garden supply",1.1676
2002-03-01,"Building material and garden supply",1.1677
2002-04-01,"Building material and garden supply",1.1665
2002-05-01,"Building material and garden supply",1.1781
2002-06-01,"Building material and garden supply",1.1794
2002-07-01,"Building material and garden supply",1.186
2002-08-01,"Building material and garden supply",1.1818
2002-09-01,"Building material and garden supply",1.1777
2002-10-01,"Building material and garden supply",1.1813
2002-11-01,"Building material and garden supply",1.1816
2002-12-01,"Building material and garden supply",1.1819
2003-01-01,"Building material and garden supply",1.1804
2003-02-01,"Building material and garden supply",1.1742
2003-03-01,"Building material and garden supply",1.1667
2003-04-01,"Building material and garden supply",1.1735
2003-05-01,"Building material and garden supply",1.175
2003-06-01,"Building material and garden supply",1.1821
2003-07-01,"Building material and garden supply",1.1804
2003-08-01,"Building material and garden supply",1.1875
2003-09-01,"Building material and garden supply",1.1967
2003-10-01,"Building material and garden supply",1.1968
2003-11-01,"Building material and garden supply",1.1999
2003-12-01,"Building material and garden supply",1.2016
2004-01-01,"Building material and garden supply",1.2053
2004-02-01,"Building material and garden supply",1.2049
2004-03-01,"Building material and garden supply",1.2161
2004-04-01,"Building material and garden supply",1.2237
2004-05-01,"Building material and garden supply",1.2286
2004-06-01,"Building material and garden supply",1.2215
2004-07-01,"Building material and garden supply",1.2227
2004-08-01,"Building material and garden supply",1.2312
2004-09-01,"Building material and garden supply",1.2388
2004-10-01,"Building material and garden supply",1.242
2004-11-01,"Building material and garden supply",1.248
2004-12-01,"Building material and garden supply",1.2509
2005-01-01,"Building material and garden supply",1.2528
2005-02-01,"Building material and garden supply",1.2638
2005-03-01,"Building material and garden supply",1.2674
2005-04-01,"Building material and garden supply",1.2678
2005-05-01,"Building material and garden supply",1.2694
2005-06-01,"Building material and garden supply",1.2772
2005-07-01,"Building material and garden supply",1.2823
2005-08-01,"Building material and garden supply",1.2862
2005-09-01,"Building material and garden supply",1.2827
2005-10-01,"Building material and garden supply",1.2806
2005-11-01,"Building material and garden supply",1.2908
2005-12-01,"Building material and garden supply",1.2999
2006-01-01,"Building material and garden supply",1.3125
2006-02-01,"Building material and garden supply",1.3171
2006-03-01,"Building material and garden supply",1.3251
2006-04-01,"Building material and garden supply",1.3269
2006-05-01,"Building material and garden supply",1.3263
2006-06-01,"Building material and garden supply",1.3248
2006-07-01,"Building material and garden supply",1.3288
2006-08-01,"Building material and garden supply",1.3289
2006-09-01,"Building material and garden supply",1.3297
2006-10-01,"Building material and garden supply",1.3291
2006-11-01,"Building material and garden supply",1.3265
2006-12-01,"Building material and garden supply",1.32
2007-01-01,"Building material and garden supply",1.3215
2007-02-01,"Building material and garden supply",1.3229
2007-03-01,"Building material and garden supply",1.3179
2007-04-01,"Building material and garden supply",1.3187
2007-05-01,"Building material and garden supply",1.3184
2007-06-01,"Building material and garden supply",1.3159
2007-07-01,"Building material and garden supply",1.3143
2007-08-01,"Building material and garden supply",1.3162
2007-09-01,"Building material and garden supply",1.2965
2007-10-01,"Building material and garden supply",1.2924
2007-11-01,"Building material and garden supply",1.287
2007-12-01,"Building material and garden supply",1.282
2008-01-01,"Building material and garden supply",1.278
2008-02-01,"Building material and garden supply",1.2712
2008-03-01,"Building material and garden supply",1.2598
2008-04-01,"Building material and garden supply",1.2457
2008-05-01,"Building material and garden supply",1.2509
2008-06-01,"Building material and garden supply",1.2475
2008-07-01,"Building material and garden supply",1.2405
2008-08-01,"Building material and garden supply",1.2427
2008-09-01,"Building material and garden supply",1.2426
2008-10-01,"Building material and garden supply",1.2434
2008-11-01,"Building material and garden supply",1.2309
2008-12-01,"Building material and garden supply",1.2196
2009-01-01,"Building material and garden supply",1.2055
2009-02-01,"Building material and garden supply",1.1928
2009-03-01,"Building material and garden supply",1.1662
2009-04-01,"Building material and garden supply",1.1539
2009-05-01,"Building material and garden supply",1.1546
2009-06-01,"Building material and garden supply",1.1563
2009-07-01,"Building material and garden supply",1.1515
2009-08-01,"Building material and garden supply",1.1443
2009-09-01,"Building material and garden supply",1.1415
2009-10-01,"Building material and garden supply",1.1369
2009-11-01,"Building material and garden supply",1.1371
2009-12-01,"Building material and garden supply",1.1378
2010-01-01,"Building material and garden supply",1.1375
2010-02-01,"Building material and garden supply",1.1399
2010-03-01,"Building material and garden supply",1.1444
2010-04-01,"Building material and garden supply",1.1418
2010-05-01,"Building material and garden supply",1.1404
2010-06-01,"Building material and garden supply",1.1267
2010-07-01,"Building material and garden supply",1.1249
2010-08-01,"Building material and garden supply",1.1282
2010-09-01,"Building material and garden supply",1.1271
2010-10-01,"Building material and garden supply",1.1261
2010-11-01,"Building material and garden supply",1.1239
2010-12-01,"Building material and garden supply",1.1289
2011-01-01,"Building material and garden supply",1.1335
2011-02-01,"Building material and garden supply",1.1301
2011-03-01,"Building material and garden supply",1.1421
2011-04-01,"Building material and garden supply",1.154
2011-05-01,"Building material and garden supply",1.1449
2011-06-01,"Building material and garden supply",1.1463
2011-07-01,"Building material and garden supply",1.1433
2011-08-01,"Building material and garden supply",1.1485
2011-09-01,"Building material and garden supply",1.1475
2011-10-01,"Building material and garden supply",1.1503
2011-11-01,"Building material and garden supply",1.1542
2011-12-01,"Building material and garden supply",1.1549
2012-01-01,"Building material and garden supply",1.1592
2012-02-01,"Building material and garden supply",1.1592
2012-03-01,"Building material and garden supply",1.1732
2012-04-01,"Building material and garden supply",1.1807
2012-05-01,"Building material and garden supply",1.1745
2012-06-01,"Building material and garden supply",1.1726
2012-07-01,"Building material and garden supply",1.1773
2012-08-01,"Building material and garden supply",1.1737
2012-09-01,"Building material and garden supply",1.1752
2012-10-01,"Building material and garden supply",1.1763
2012-11-01,"Building material and garden supply",1.1797
2012-12-01,"Building material and garden supply",1.1845
2013-01-01,"Building material and garden supply",1.1871
2013-02-01,"Building material and garden supply",1.1906
2013-03-01,"Building material and garden supply",1.1882
2013-04-01,"Building material and garden supply",1.1932
2013-05-01,"Building material and garden supply",1.1981
2013-06-01,"Building material and garden supply",1.2048
2013-07-01,"Building material and garden supply",1.2094
2013-08-01,"Building material and garden supply",1.2165
2013-09-01,"Building material and garden supply",1.2207
2013-10-01,"Building material and garden supply",1.2268
2013-11-01,"Building material and garden supply",1.2284
2013-12-01,"Building material and garden supply",1.2265
2014-01-01,"Building material and garden supply",1.2263
2014-02-01,"Building material and garden supply",1.2231
2014-03-01,"Building material and garden supply",1.2167
2014-04-01,"Building material and garden supply",1.2254
2014-05-01,"Building material and garden supply",1.2251
2014-06-01,"Building material and garden supply",1.2311
2014-07-01,"Building material and garden supply",1.2345
2014-08-01,"Building material and garden supply",1.2307
2014-09-01,"Building material and garden supply",1.2317
2014-10-01,"Building material and garden supply",1.2309
2014-11-01,"Building material and garden supply",1.2312
2014-12-01,"Building material and garden supply",1.2301
2015-01-01,"Building material and garden supply",1.2323
2015-02-01,"Building material and garden supply",1.2332
2015-03-01,"Building material and garden supply",1.2279
2015-04-01,"Building material and garden supply",1.2323
2015-05-01,"Building material and garden supply",1.2352
2015-06-01,"Building material and garden supply",1.2295
2015-07-01,"Building material and garden supply",1.2302
2015-08-01,"Building material and garden supply",1.2301
2015-09-01,"Building material and garden supply",1.2341
2015-10-01,"Building material and garden supply",1.2387
2015-11-01,"Building material and garden supply",1.243
2015-12-01,"Building material and garden supply",1.25
2016-01-01,"Building material and garden supply",1.2531
2016-02-01,"Building material and garden supply",1.2586
2016-03-01,"Building material and garden supply",1.2692
2016-04-01,"Building material and garden supply",1.2673
2016-05-01,"Building material and garden supply",1.2692
2016-06-01,"Building material and garden supply",1.2722
2016-07-01,"Building material and garden supply",1.2739
2016-08-01,"Building material and garden supply",1.2794
2016-09-01,"Building material and garden supply",1.2791
2016-10-01,"Building material and garden supply",1.281
2016-11-01,"Building material and garden supply",1.2811
2016-12-01,"Building material and garden supply",1.2832
2017-01-01,"Building material and garden supply",1.2854
2017-02-01,"Building material and garden supply",1.2828
2017-03-01,"Building material and garden supply",1.2879
2017-04-01,"Building material and garden supply",1.2828
1990-01-01,"Food and beverage",2.7744
1990-02-01,"Food and beverage",2.7758
1990-03-01,"Food and beverage",2.7723
1990-04-01,"Food and beverage",2.7758
1990-05-01,"Food and beverage",2.7737
1990-06-01,"Food and beverage",2.7747
1990-07-01,"Food and beverage",2.7768
1990-08-01,"Food and beverage",2.776
1990-09-01,"Food and beverage",2.7775
1990-10-01,"Food and beverage",2.7822
1990-11-01,"Food and beverage",2.79
1990-12-01,"Food and beverage",2.7911
1991-01-01,"Food and beverage",2.7898
1991-02-01,"Food and beverage",2.7829
1991-03-01,"Food and beverage",2.7804
1991-04-01,"Food and beverage",2.7665
1991-05-01,"Food and beverage",2.7587
1991-06-01,"Food and beverage",2.7655
1991-07-01,"Food and beverage",2.7709
1991-08-01,"Food and beverage",2.7664
1991-09-01,"Food and beverage",2.7622
1991-10-01,"Food and beverage",2.7596
1991-11-01,"Food and beverage",2.7544
1991-12-01,"Food and beverage",2.7513
1992-01-01,"Food and beverage",2.7479
1992-02-01,"Food and beverage",2.7466
1992-03-01,"Food and beverage",2.7482
1992-04-01,"Food and beverage",2.7528
1992-05-01,"Food and beverage",2.7424
1992-06-01,"Food and beverage",2.7475
1992-07-01,"Food and beverage",2.7386
1992-08-01,"Food and beverage",2.7328
1992-09-01,"Food and beverage",2.7442
1992-10-01,"Food and beverage",2.7441
1992-11-01,"Food and beverage",2.7475
1992-12-01,"Food and beverage",2.7414
1993-01-01,"Food and beverage",2.7504
1993-02-01,"Food and beverage",2.7543
1993-03-01,"Food and beverage",2.7578
1993-04-01,"Food and beverage",2.7628
1993-05-01,"Food and beverage",2.76
1993-06-01,"Food and beverage",2.7778
1993-07-01,"Food and beverage",2.7816
1993-08-01,"Food and beverage",2.7855
1993-09-01,"Food and beverage",2.7918
1993-10-01,"Food and beverage",2.7965
1993-11-01,"Food and beverage",2.7934
1993-12-01,"Food and beverage",2.7905
1994-01-01,"Food and beverage",2.7962
1994-02-01,"Food and beverage",2.8082
1994-03-01,"Food and beverage",2.8219
1994-04-01,"Food and beverage",2.8209
1994-05-01,"Food and beverage",2.8245
1994-06-01,"Food and beverage",2.8244
1994-07-01,"Food and beverage",2.8271
1994-08-01,"Food and beverage",2.8304
1994-09-01,"Food and beverage",2.8331
1994-10-01,"Food and beverage",2.8326
1994-11-01,"Food and beverage",2.8394
1994-12-01,"Food and beverage",2.8457
1995-01-01,"Food and beverage",2.8534
1995-02-01,"Food and beverage",2.8603
1995-03-01,"Food and beverage",2.862
1995-04-01,"Food and beverage",2.8698
1995-05-01,"Food and beverage",2.8708
1995-06-01,"Food and beverage",2.8812
1995-07-01,"Food and beverage",2.8829
1995-08-01,"Food and beverage",2.891
1995-09-01,"Food and beverage",2.8916
1995-10-01,"Food and beverage",2.888
1995-11-01,"Food and beverage",2.8971
1995-12-01,"Food and beverage",2.9078
1996-01-01,"Food and beverage",2.9055
1996-02-01,"Food and beverage",2.9078
1996-03-01,"Food and beverage",2.91
1996-04-01,"Food and beverage",2.9081
1996-05-01,"Food and beverage",2.9194
1996-06-01,"Food and beverage",2.9233
1996-07-01,"Food and beverage",2.9288
1996-08-01,"Food and beverage",2.9334
1996-09-01,"Food and beverage",2.9383
1996-10-01,"Food and beverage",2.9457
1996-11-01,"Food and beverage",2.9508
1996-12-01,"Food and beverage",2.9527
1997-01-01,"Food and beverage",2.9531
1997-02-01,"Food and beverage",2.9531
1997-03-01,"Food and beverage",2.957
1997-04-01,"Food and beverage",2.9533
1997-05-01,"Food and beverage",2.9532
1997-06-01,"Food and beverage",2.9562
1997-07-01,"Food and beverage",2.9582
1997-08-01,"Food and beverage",2.959
1997-09-01,"Food and beverage",2.9583
1997-10-01,"Food and beverage",2.9617
1997-11-01,"Food and beverage",2.9607
1997-12-01,"Food and beverage",2.9563
1998-01-01,"Food and beverage",2.962
1998-02-01,"Food and beverage",2.9578
1998-03-01,"Food and beverage",2.9577
1998-04-01,"Food and beverage",2.9578
1998-05-01,"Food and beverage",2.9616
1998-06-01,"Food and beverage",2.9637
1998-07-01,"Food and beverage",2.9693
1998-08-01,"Food and beverage",2.9683
1998-09-01,"Food and beverage",2.9736
1998-10-01,"Food and beverage",2.9731
1998-11-01,"Food and beverage",2.9747
1998-12-01,"Food and beverage",2.9759
1999-01-01,"Food and beverage",2.9683
1999-02-01,"Food and beverage",2.9797
1999-03-01,"Food and beverage",2.9809
1999-04-01,"Food and beverage",2.9853
1999-05-01,"Food and beverage",2.9858
1999-06-01,"Food and beverage",2.9831
1999-07-01,"Food and beverage",2.9831
1999-08-01,"Food and beverage",2.9898
1999-09-01,"Food and beverage",2.9848
1999-10-01,"Food and beverage",2.9891
1999-11-01,"Food and beverage",2.9922
1999-12-01,"Food and beverage",2.9938
2000-01-01,"Food and beverage",2.9935
2000-02-01,"Food and beverage",3.0005
2000-03-01,"Food and beverage",2.9967
2000-04-01,"Food and beverage",3.0048
2000-05-01,"Food and beverage",3
2000-06-01,"Food and beverage",2.9993
2000-07-01,"Food and beverage",3.002
2000-08-01,"Food and beverage",2.9947
2000-09-01,"Food and beverage",2.9891
2000-10-01,"Food and beverage",2.9806
2000-11-01,"Food and beverage",2.9758
2000-12-01,"Food and beverage",2.9791
2001-01-01,"Food and beverage",2.9755
2001-02-01,"Food and beverage",2.9828
2001-03-01,"Food and beverage",2.9693
2001-04-01,"Food and beverage",2.956
2001-05-01,"Food and beverage",2.9469
2001-06-01,"Food and beverage",2.9451
2001-07-01,"Food and beverage",2.9419
2001-08-01,"Food and beverage",2.938
2001-09-01,"Food and beverage",2.9391
2001-10-01,"Food and beverage",2.9372
2001-11-01,"Food and beverage",2.9404
2001-12-01,"Food and beverage",2.9278
2002-01-01,"Food and beverage",2.9201
2002-02-01,"Food and beverage",2.903
2002-03-01,"Food and beverage",2.8962
2002-04-01,"Food and beverage",2.887
2002-05-01,"Food and beverage",2.8775
2002-06-01,"Food and beverage",2.8757
2002-07-01,"Food and beverage",2.87
2002-08-01,"Food and beverage",2.8697
2002-09-01,"Food and beverage",2.8679
2002-10-01,"Food and beverage",2.8722
2002-11-01,"Food and beverage",2.8683
2002-12-01,"Food and beverage",2.8641
2003-01-01,"Food and beverage",2.8577
2003-02-01,"Food and beverage",2.8507
2003-03-01,"Food and beverage",2.8512
2003-04-01,"Food and beverage",2.8486
2003-05-01,"Food and beverage",2.8469
2003-06-01,"Food and beverage",2.8427
2003-07-01,"Food and beverage",2.8342
2003-08-01,"Food and beverage",2.831
2003-09-01,"Food and beverage",2.8263
2003-10-01,"Food and beverage",2.8413
2003-11-01,"Food and beverage",2.8182
2003-12-01,"Food and beverage",2.8122
2004-01-01,"Food and beverage",2.821
2004-02-01,"Food and beverage",2.8267
2004-03-01,"Food and beverage",2.8296
2004-04-01,"Food and beverage",2.8272
2004-05-01,"Food and beverage",2.8309
2004-06-01,"Food and beverage",2.8264
2004-07-01,"Food and beverage",2.823
2004-08-01,"Food and beverage",2.8193
2004-09-01,"Food and beverage",2.8196
2004-10-01,"Food and beverage",2.8198
2004-11-01,"Food and beverage",2.8153
2004-12-01,"Food and beverage",2.8083
2005-01-01,"Food and beverage",2.815
2005-02-01,"Food and beverage",2.8131
2005-03-01,"Food and beverage",2.8088
2005-04-01,"Food and beverage",2.8216
2005-05-01,"Food and beverage",2.8227
2005-06-01,"Food and beverage",2.8313
2005-07-01,"Food and beverage",2.8303
2005-08-01,"Food and beverage",2.8173
2005-09-01,"Food and beverage",2.8109
2005-10-01,"Food and beverage",2.8175
2005-11-01,"Food and beverage",2.8139
2005-12-01,"Food and beverage",2.8169
2006-01-01,"Food and beverage",2.8183
2006-02-01,"Food and beverage",2.8177
2006-03-01,"Food and beverage",2.8178
2006-04-01,"Food and beverage",2.8252
2006-05-01,"Food and beverage",2.815
2006-06-01,"Food and beverage",2.8119
2006-07-01,"Food and beverage",2.8171
2006-08-01,"Food and beverage",2.823
2006-09-01,"Food and beverage",2.8238
2006-10-01,"Food and beverage",2.8243
2006-11-01,"Food and beverage",2.8271
2006-12-01,"Food and beverage",2.8311
2007-01-01,"Food and beverage",2.8256
2007-02-01,"Food and beverage",2.8313
2007-03-01,"Food and beverage",2.8327
2007-04-01,"Food and beverage",2.8348
2007-05-01,"Food and beverage",2.8354
2007-06-01,"Food and beverage",2.8386
2007-07-01,"Food and beverage",2.8386
2007-08-01,"Food and beverage",2.8462
2007-09-01,"Food and beverage",2.8524
2007-10-01,"Food and beverage",2.8518
2007-11-01,"Food and beverage",2.8629
2007-12-01,"Food and beverage",2.8645
2008-01-01,"Food and beverage",2.8708
2008-02-01,"Food and beverage",2.8755
2008-03-01,"Food and beverage",2.8764
2008-04-01,"Food and beverage",2.8693
2008-05-01,"Food and beverage",2.8652
2008-06-01,"Food and beverage",2.8641
2008-07-01,"Food and beverage",2.8648
2008-08-01,"Food and beverage",2.8556
2008-09-01,"Food and beverage",2.8515
2008-10-01,"Food and beverage",2.8563
2008-11-01,"Food and beverage",2.854
2008-12-01,"Food and beverage",2.8469
2009-01-01,"Food and beverage",2.842
2009-02-01,"Food and beverage",2.841
2009-03-01,"Food and beverage",2.8417
2009-04-01,"Food and beverage",2.8332
2009-05-01,"Food and beverage",2.8364
2009-06-01,"Food and beverage",2.8426
2009-07-01,"Food and beverage",2.8358
2009-08-01,"Food and beverage",2.8324
2009-09-01,"Food and beverage",2.8246
2009-10-01,"Food and beverage",2.8188
2009-11-01,"Food and beverage",2.8117
2009-12-01,"Food and beverage",2.8022
2010-01-01,"Food and beverage",2.819
2010-02-01,"Food and beverage",2.8082
2010-03-01,"Food and beverage",2.8071
2010-04-01,"Food and beverage",2.8101
2010-05-01,"Food and beverage",2.8073
2010-06-01,"Food and beverage",2.8052
2010-07-01,"Food and beverage",2.8062
2010-08-01,"Food and beverage",2.8073
2010-09-01,"Food and beverage",2.807
2010-10-01,"Food and beverage",2.8086
2010-11-01,"Food and beverage",2.8076
2010-12-01,"Food and beverage",2.8086
2011-01-01,"Food and beverage",2.8093
2011-02-01,"Food and beverage",2.8116
2011-03-01,"Food and beverage",2.8134
2011-04-01,"Food and beverage",2.8256
2011-05-01,"Food and beverage",2.8201
2011-06-01,"Food and beverage",2.8245
2011-07-01,"Food and beverage",2.8241
2011-08-01,"Food and beverage",2.8244
2011-09-01,"Food and beverage",2.8288
2011-10-01,"Food and beverage",2.8308
2011-11-01,"Food and beverage",2.8285
2011-12-01,"Food and beverage",2.8336
2012-01-01,"Food and beverage",2.8393
2012-02-01,"Food and beverage",2.8398
2012-03-01,"Food and beverage",2.846
2012-04-01,"Food and beverage",2.847
2012-05-01,"Food and beverage",2.8545
2012-06-01,"Food and beverage",2.8558
2012-07-01,"Food and beverage",2.8596
2012-08-01,"Food and beverage",2.8647
2012-09-01,"Food and beverage",2.8689
2012-10-01,"Food and beverage",2.8729
2012-11-01,"Food and beverage",2.8885
2012-12-01,"Food and beverage",2.8926
2013-01-01,"Food and beverage",2.8982
2013-02-01,"Food and beverage",2.9029
